episode,avg_reward,avg_r_info,avg_r_track,avg_r_action,avg_r_boundary,avg_r_collision,avg_r_uncertainty,clip_ratio,acquire,keep,lost,unlock,reacquire
12110,-151.946293,0.134390,-0.099052,-0.023212,-1.695556,0.000000,0.061770,0.202000,3,17,13,3,0
12111,-147.981850,0.249386,-0.106105,-0.022497,-1.825264,0.000000,0.116888,0.226000,2,5,8,2,0
12112,-158.716682,0.138155,-0.042400,-0.026191,-1.798816,0.000000,0.091140,0.188000,2,19,8,2,0
12113,-99.182907,-0.025782,-0.016311,-0.022787,-1.242873,0.000000,0.128666,0.246000,4,23,28,4,1
12114,-114.365704,0.214489,0.067938,-0.024216,-1.432469,0.000000,0.110668,0.164000,4,11,17,4,0
12115,-149.242718,-0.019887,-0.108678,-0.019593,-1.456353,0.000000,0.041034,0.122000,3,14,14,3,0
12116,-116.065807,-0.026555,-0.074191,-0.020479,-1.647578,0.000000,0.147526,0.274000,2,12,8,2,0
12117,-114.597318,0.078236,-0.204573,-0.023342,-1.260012,0.000000,0.167940,0.190000,2,49,10,2,0
12118,-136.816029,0.041705,-0.047385,-0.027289,-1.598400,0.000000,0.113439,0.158000,5,25,21,5,0
12119,-85.080576,-0.024699,0.021150,-0.023241,-1.042454,0.000000,0.130070,0.204000,3,12,13,3,0
12120,-92.220207,-0.082585,-0.335596,-0.022251,-1.026300,0.000000,0.167692,0.220000,3,21,16,3,0
12121,-110.315491,0.080390,0.520454,-0.024557,-1.294343,0.000000,0.124176,0.138000,4,32,19,4,0
12122,-131.124893,-0.177375,-0.091808,-0.015035,-1.484702,0.000000,0.166307,0.244000,2,13,7,1,0
12123,-165.139562,0.101627,-0.051963,-0.017454,-1.913882,0.000000,0.068804,0.244000,4,15,17,4,0
12124,-81.992268,0.126350,-0.197444,-0.030733,-0.925879,0.000000,0.091490,0.160000,6,37,30,6,0
12125,-223.009151,-0.006118,-0.041786,-0.018438,-2.394476,0.000000,0.031005,0.230000,2,4,8,2,0
12126,-123.384220,0.197108,-0.159624,-0.026332,-1.174406,0.000000,0.079582,0.134000,8,58,46,7,1
12127,-114.351691,-0.076665,-0.080735,-0.026806,-1.464511,-0.012140,0.156116,0.332000,3,9,12,3,0
12128,-152.093736,-0.074346,-0.202764,-0.019472,-1.500774,0.000000,0.054400,0.156000,3,21,16,3,0
12129,-63.194026,0.076539,-0.091479,-0.020698,-0.897325,0.000000,0.119927,0.182000,2,30,12,2,0
12130,-124.592584,-0.021672,-0.061015,-0.018624,-1.673120,0.000000,0.167012,0.344000,5,22,13,3,0
12131,-155.159899,0.138152,-0.075263,-0.018072,-1.937755,0.000000,0.115054,0.232000,3,17,14,3,0
12132,-59.319408,-0.107765,-0.035106,-0.028706,-0.829625,0.000000,0.143172,0.208000,2,5,8,2,0
12133,-139.538515,0.131884,-0.044731,-0.019710,-1.474622,0.000000,0.012335,0.176000,4,14,17,4,0
12134,-134.466720,-0.028931,-0.068884,-0.022845,-1.603824,0.000000,0.103078,0.250000,2,6,8,2,0
12135,-212.894446,-0.000000,-0.059521,-0.022094,-2.250066,0.000000,0.060324,0.244000,4,25,19,4,0
12136,-144.114968,-0.030645,-0.071521,-0.017176,-1.679032,0.000000,0.085734,0.248000,2,6,8,2,0
12137,-155.928464,0.000000,-0.121638,-0.017199,-2.128836,0.000000,0.082772,0.392000,3,21,17,3,0
12138,-154.866692,0.099192,-0.105255,-0.017308,-1.863007,0.000000,0.059706,0.238000,3,23,15,3,0
12139,-155.139396,-0.032337,-0.119821,-0.017479,-1.810311,0.000000,0.135800,0.244000,3,10,15,3,0
12140,-223.638480,0.055452,-0.072399,-0.015636,-2.336213,0.000000,0.018695,0.152000,2,19,8,2,0
12141,-138.701713,-0.025327,0.000000,-0.020846,-1.898281,0.000000,0.164814,0.264000,0,0,0,0,0
12142,-195.011775,0.138155,-0.322574,-0.028518,-1.744478,0.000000,0.004918,0.172000,4,34,23,4,1
12143,-81.315265,-0.068706,0.000000,-0.026330,-1.639948,0.000000,0.233314,0.334000,0,0,0,0,0
12144,-80.113070,0.103055,-0.058349,-0.024264,-1.166304,0.000000,0.218232,0.234000,2,17,9,2,0
12145,-170.389545,0.121514,-0.128927,-0.017976,-1.829420,0.000000,0.033043,0.156000,3,13,12,3,0
12146,-123.227101,-0.036905,-0.095966,-0.020331,-1.360819,0.000000,0.094248,0.228000,2,6,8,2,0
12147,-71.886549,0.044551,-0.043604,-0.025718,-1.241967,0.000000,0.163471,0.248000,1,0,4,1,0
12148,-146.266477,0.000000,-0.060608,-0.024102,-1.918491,0.000000,0.106190,0.238000,3,11,13,3,0
12149,-89.867612,0.270244,-0.081348,-0.027514,-1.092223,0.000000,0.077506,0.170000,6,20,22,5,0
12150,-179.433706,-0.014174,-0.023840,-0.021614,-2.037637,0.000000,0.072920,0.210000,1,4,5,1,0
12151,-217.306940,0.269679,-0.021160,-0.018766,-2.394532,0.000000,0.020667,0.202000,3,5,12,3,0
12152,-179.450661,-0.019476,-0.128945,-0.018184,-2.093207,0.000000,0.082965,0.268000,3,10,14,3,0
12153,-169.475310,-0.054890,-0.108229,-0.016984,-1.697395,0.000000,0.044553,0.170000,5,28,22,5,0
12154,-107.641611,0.084186,-0.067290,-0.023988,-1.290106,0.000000,0.081960,0.166000,2,9,8,2,0
12155,-67.401619,0.092449,0.002311,-0.020938,-1.356868,0.000000,0.234511,0.284000,3,8,12,3,0
12156,-150.365027,-0.204494,-0.034782,-0.021988,-1.540476,0.000000,0.005338,0.138000,2,18,8,1,0
12157,-157.126885,-0.060221,-0.048182,-0.016236,-1.889004,0.000000,0.096176,0.256000,1,4,4,1,0
12158,-146.054808,0.138153,0.051416,-0.021249,-1.750930,0.000000,0.054197,0.166000,2,7,8,2,0
12159,-140.198648,0.076076,0.000000,-0.017151,-1.777338,0.000000,0.138886,0.260000,0,0,0,0,0
12160,-133.380433,0.086918,-0.069555,-0.020249,-1.476783,0.000000,0.052314,0.164000,2,15,11,2,0
12161,-150.500472,0.138155,-0.055134,-0.025971,-1.821806,0.000000,0.082351,0.222000,3,33,19,3,1
12162,-123.025367,-0.124918,0.003949,-0.018733,-1.390039,0.000000,0.083936,0.208000,2,15,11,2,0
12163,-178.376489,-0.026820,-0.080360,-0.015679,-1.801325,0.000000,0.026003,0.140000,2,11,10,2,0
12164,-107.334256,-0.016344,-0.022899,-0.020937,-1.676371,0.000000,0.167858,0.228000,2,21,10,2,0
12165,-162.060652,-0.000055,-0.072103,-0.016884,-1.772052,0.000000,0.058389,0.156000,2,10,8,1,0
12166,-212.734731,0.134861,-0.211765,-0.022254,-2.227870,-0.003382,0.034428,0.280000,5,19,20,5,0
12167,-182.545430,0.167976,-0.088431,-0.016640,-2.052151,0.000000,0.057815,0.270000,4,27,23,4,1
12168,-118.756497,-0.000000,-0.040271,-0.015933,-1.869911,0.000000,0.165430,0.230000,1,4,5,1,0
12169,-106.055642,0.124578,-0.209494,-0.018533,-1.315667,0.000000,0.109901,0.154000,5,32,25,5,0
12170,-132.418582,-0.001119,0.156871,-0.018353,-1.702091,0.000000,0.144241,0.278000,2,7,9,2,0
12171,-157.714817,0.110492,-0.062538,-0.019853,-1.610141,0.000000,0.022389,0.152000,5,28,21,5,0
12172,-170.839077,-0.015633,0.000000,-0.019262,-2.176884,0.000000,0.117656,0.276000,0,0,0,0,0
12173,-139.088311,-0.188020,0.221349,-0.021817,-1.671441,0.000000,0.120281,0.270000,3,18,8,2,0
12174,-219.013690,0.138155,-0.052760,-0.016341,-2.324153,0.000000,0.050828,0.236000,4,13,17,4,0
12175,-95.419728,-0.061223,0.000000,-0.021174,-1.300943,0.000000,0.149231,0.286000,0,0,0,0,0
12176,-74.821595,-0.046433,-0.212471,-0.031816,-1.075566,0.000000,0.168530,0.294000,5,37,27,5,0
12177,-180.629316,-0.063188,-0.035216,-0.013653,-2.324582,0.000000,0.101396,0.314000,1,4,4,1,0
12178,-104.416693,-0.065770,-0.012785,-0.016745,-1.752868,0.000000,0.184795,0.324000,2,13,11,2,0
12179,-67.168037,-0.068787,-0.018146,-0.024320,-0.880644,0.000000,0.103824,0.222000,5,50,20,4,0
12180,-165.799313,0.089769,-0.058315,-0.020020,-2.112674,0.000000,0.107410,0.382000,4,19,19,4,0
12181,-138.832318,0.101955,-0.024199,-0.016900,-1.778551,0.000000,0.097515,0.290000,2,9,8,2,0
12182,-47.280546,0.106448,-0.052540,-0.026197,-0.765021,0.000000,0.157327,0.236000,2,4,9,2,0
12183,-187.417392,0.138155,-0.144944,-0.020247,-1.907226,0.000000,0.018910,0.182000,2,24,17,2,1
12184,-154.666637,0.138155,0.018339,-0.020241,-1.941728,0.000000,0.108069,0.214000,4,21,18,4,0
12185,-126.760632,-0.040372,-0.045774,-0.015887,-1.675020,0.000000,0.158854,0.266000,1,27,6,1,0
12186,-207.132494,-0.013530,-0.103397,-0.026062,-2.183866,0.000000,0.034703,0.238000,2,6,8,2,0
12187,-117.292962,0.018358,-0.121975,-0.019432,-1.393145,-0.004243,0.149266,0.240000,5,26,19,4,0
12188,-120.151028,-0.054232,-0.045675,-0.014714,-1.728594,0.000000,0.162070,0.292000,2,3,4,1,0
12189,-140.195417,-0.034527,-0.106678,-0.019839,-1.486651,0.000000,0.106766,0.220000,2,8,8,2,0
12190,-162.340387,0.126615,-0.032728,-0.012979,-2.181126,0.000000,0.110131,0.254000,1,3,4,1,0
12191,-152.378391,0.000000,-0.007488,-0.019741,-1.835962,0.000000,0.110081,0.176000,3,16,16,3,1
12192,-70.975835,0.092774,-0.076814,-0.027071,-0.975848,0.000000,0.118217,0.190000,5,26,22,5,0
12193,-141.394352,-0.015577,-0.013965,-0.017131,-1.774048,0.000000,0.137226,0.234000,1,5,0,0,0
12194,-144.510261,0.000000,-0.103708,-0.019472,-1.425947,0.000000,0.025433,0.076000,2,8,9,2,0
12195,-157.222917,0.000000,-0.060116,-0.023681,-1.823981,0.000000,0.076449,0.242000,2,40,22,2,2
12196,-48.747778,-0.068001,0.040412,-0.019687,-1.071098,0.000000,0.207392,0.246000,3,17,18,3,1
12197,-113.165555,0.083860,-0.081329,-0.018556,-1.647816,-0.010195,0.182330,0.238000,4,12,17,4,0
12198,-206.606992,-0.056565,0.050829,-0.016304,-2.467485,0.000000,0.084562,0.334000,4,15,22,4,1
12199,-160.568411,-0.041011,-0.031352,-0.015360,-1.886089,0.000000,0.071383,0.140000,1,10,5,1,0
12200,-103.845035,-0.017118,-0.091611,-0.024596,-1.010951,0.000000,0.013279,0.052000,2,15,8,2,0
12201,-133.940654,0.075653,-0.077791,-0.021172,-1.582090,0.000000,0.130031,0.206000,3,4,13,3,0
12202,-161.754301,0.125505,-0.161384,-0.017218,-1.676757,0.000000,0.016412,0.152000,3,35,17,3,0
12203,-130.591703,0.123002,-0.070917,-0.019828,-1.412421,0.000000,0.052600,0.116000,2,7,12,2,1
12204,-93.330234,-0.052791,-0.012187,-0.016036,-1.258141,0.000000,0.112836,0.150000,3,16,12,2,0
12205,-88.622858,-0.067721,-0.148569,-0.025214,-1.054123,0.000000,0.124766,0.210000,2,15,9,2,0
12206,-100.771999,-0.084177,-0.483754,-0.022027,-0.981801,0.000000,0.193734,0.252000,4,31,20,4,0
12207,-136.241171,0.138106,-0.109198,-0.029310,-1.613686,0.000000,0.057123,0.222000,5,20,21,5,0
12208,-143.968850,-0.030081,-0.024046,-0.014367,-1.829291,0.000000,0.134326,0.166000,3,17,13,3,0
12209,-163.650216,-0.028550,-0.016332,-0.013346,-1.965064,0.000000,0.095078,0.276000,2,24,13,2,0
12210,-211.309007,-0.000000,-0.217799,-0.014232,-2.339907,0.000000,0.052464,0.248000,2,13,9,2,0
12211,-158.940262,0.226853,-0.191500,-0.023472,-1.825615,0.000000,0.107726,0.170000,4,38,21,4,0
12212,-105.288008,-0.072142,-0.017734,-0.026458,-1.247301,0.000000,0.107589,0.180000,2,5,9,2,0
12213,-124.102948,-0.055787,-0.047318,-0.014239,-1.717604,0.000000,0.145094,0.262000,1,4,6,1,0
12214,-132.500665,0.000000,-0.113940,-0.021646,-1.392039,0.000000,0.062018,0.146000,3,17,11,2,0
12215,-128.728653,-0.021908,-0.142061,-0.016369,-1.541837,0.000000,0.093296,0.276000,4,12,18,4,0
12216,-115.705018,0.125678,-0.012895,-0.015783,-1.425992,0.000000,0.099806,0.142000,1,3,5,1,0
12217,-174.909337,-0.029065,-0.020898,-0.013512,-2.085889,0.000000,0.088819,0.232000,1,4,4,1,0
12218,-119.320013,-0.008005,-0.065901,-0.021557,-1.581490,0.000000,0.149195,0.260000,2,19,12,2,0
12219,-75.046183,-0.049158,0.015395,-0.016626,-1.198189,0.000000,0.143919,0.268000,2,14,10,1,0
12220,-121.261407,-0.041070,0.000000,-0.016451,-1.805789,0.000000,0.183271,0.284000,0,0,0,0,0
12221,-111.537058,-0.075528,-0.017997,-0.024268,-1.783292,-0.006590,0.164795,0.352000,3,12,13,3,0
12222,-106.663683,-0.008131,-0.090600,-0.023379,-1.404915,0.000000,0.112572,0.222000,3,7,12,3,0
12223,-73.701343,-0.099656,0.019384,-0.017180,-1.487479,0.000000,0.198517,0.262000,1,17,6,1,0
12224,-112.176793,0.203445,-0.062040,-0.021731,-1.284055,0.000000,0.141375,0.098000,2,1,8,2,0
12225,-114.015151,-0.019539,-0.089040,-0.018672,-1.625082,0.000000,0.127062,0.266000,3,5,12,3,0
12226,-152.139436,-0.055313,-0.140494,-0.020809,-1.707109,0.000000,0.094785,0.280000,4,41,21,4,0
12227,-105.487295,0.093009,-0.238563,-0.024179,-1.255530,0.000000,0.170883,0.210000,6,61,27,5,0
12228,-112.340791,0.112435,-0.075481,-0.019994,-1.598224,0.000000,0.119743,0.198000,2,7,11,2,0
12229,-160.292473,-0.039006,-0.062731,-0.016087,-2.243517,0.000000,0.117890,0.292000,1,6,7,1,0
12230,-74.471487,0.081579,-0.031034,-0.023628,-1.290198,0.000000,0.133058,0.246000,1,4,4,1,0
12231,-125.234922,-0.069083,-0.029751,-0.018984,-1.549431,0.000000,0.085372,0.284000,3,5,12,3,0
12232,-77.007680,0.017697,-0.075154,-0.025272,-0.963302,0.000000,0.124447,0.188000,4,26,18,4,0
12233,-165.851450,-0.016254,0.052957,-0.015975,-2.235687,0.000000,0.118424,0.310000,3,12,13,3,0
12234,-123.294491,-0.058556,-0.064598,-0.014486,-1.655252,0.000000,0.148677,0.288000,1,1,4,1,0
12235,-137.402917,-0.026076,-0.205305,-0.019493,-1.891079,0.000000,0.186638,0.350000,1,13,5,1,0
12236,-230.713459,-0.000022,-0.454447,-0.021616,-2.163461,0.000000,0.062025,0.290000,3,43,10,2,0
12237,-124.144402,0.075078,-0.159526,-0.019495,-1.395966,0.000000,0.061925,0.194000,3,5,14,3,0
12238,-134.871264,0.000000,-0.041587,-0.018161,-1.424430,0.000000,0.064226,0.196000,4,27,19,4,0
12239,-120.880514,-0.044967,-0.022883,-0.016364,-1.733769,0.000000,0.173132,0.258000,1,0,4,1,0
12240,-175.089375,-0.067607,-0.081932,-0.017641,-1.978661,0.000000,0.070656,0.202000,3,12,17,3,1
12241,-154.221842,-0.054696,-0.016815,-0.013638,-2.004606,0.000000,0.129310,0.198000,2,9,8,2,0
12242,-170.373948,-0.033667,-0.016479,-0.017847,-2.160659,0.000000,0.129790,0.232000,3,18,13,3,0
12243,-112.230603,0.059707,-0.068892,-0.016409,-1.516691,0.000000,0.134306,0.186000,2,17,9,2,0
12244,-167.302383,0.067978,-0.087949,-0.014015,-2.048009,-0.001568,0.122566,0.230000,2,12,10,2,0
12245,-166.194815,0.054519,-0.040769,-0.017273,-2.240118,-0.008909,0.146210,0.296000,3,11,14,3,0
12246,-106.918206,0.262186,-0.083247,-0.023355,-1.224533,0.000000,0.097614,0.138000,2,6,8,2,0
12247,-121.777730,-0.027114,-0.029168,-0.017743,-1.748057,0.000000,0.135945,0.302000,1,4,5,1,0
12248,-143.751125,0.088353,-0.119673,-0.018819,-1.745837,0.000000,0.081238,0.234000,2,7,8,2,0
12249,-189.973600,-0.059838,-0.048860,-0.021453,-2.141864,0.000000,0.086450,0.300000,1,4,4,1,0
12250,-81.151280,0.100135,-0.151324,-0.024220,-1.019390,0.000000,0.149511,0.158000,3,38,17,3,0
12251,-147.635468,0.138155,0.044303,-0.021814,-1.975593,0.000000,0.164401,0.264000,6,33,29,6,0
12252,-111.571180,0.105212,-0.079480,-0.021664,-1.120518,0.000000,0.055430,0.090000,4,37,25,4,1
12253,-164.190119,0.085834,-0.037848,-0.016595,-1.837643,0.000000,0.071551,0.212000,1,5,4,1,0
12254,-133.488196,-0.059780,-0.121304,-0.018961,-1.656971,0.000000,0.144179,0.200000,2,21,8,2,0
12255,-89.420160,-0.116551,-0.087474,-0.017095,-1.238775,0.000000,0.169290,0.238000,1,7,6,1,0
12256,-113.532460,-0.053944,-0.061096,-0.021483,-1.225285,0.000000,0.096053,0.176000,2,10,8,2,0
12257,-137.361116,-0.040660,-0.129429,-0.017174,-1.557846,0.000000,0.081302,0.160000,2,24,8,2,0
12258,-96.605564,-0.056208,-0.079377,-0.018711,-1.104602,0.000000,0.094405,0.182000,1,5,4,1,0
12259,-117.112086,0.070046,-0.066452,-0.025521,-1.265054,0.000000,0.072501,0.154000,4,9,18,4,0
12260,-167.549319,-0.046833,-0.031392,-0.021569,-1.949334,0.000000,0.119616,0.280000,1,5,4,1,0
12261,-143.026740,0.109327,-0.070571,-0.019607,-1.391596,0.000000,0.021944,0.104000,5,29,26,5,0
12262,-161.727027,0.085862,-0.052176,-0.023700,-2.066260,0.000000,0.161851,0.372000,2,5,8,2,0
12263,-116.083253,0.102301,-0.185432,-0.020803,-1.319313,0.000000,0.071872,0.182000,5,50,25,5,0
12264,-113.327574,-0.008166,-0.023226,-0.023271,-1.470551,0.000000,0.103399,0.230000,1,8,4,1,0
12265,-148.958406,-0.000174,-0.023558,-0.016049,-1.909948,0.000000,0.117867,0.262000,1,8,6,1,0
12266,-175.335520,0.060761,-0.033424,-0.013921,-2.179625,0.000000,0.049806,0.286000,2,4,8,2,0
12267,-45.288428,-0.059101,-0.054401,-0.028886,-0.565454,0.000000,0.171342,0.162000,4,5,16,4,0
12268,-93.039787,-0.020326,-0.269682,-0.021602,-1.049031,0.000000,0.081966,0.258000,4,14,18,4,0
12269,-150.477348,0.000000,-0.006551,-0.016998,-1.734245,0.000000,0.063946,0.162000,4,18,18,4,0
12270,-153.085343,0.124292,-0.062150,-0.017468,-2.117771,0.000000,0.100000,0.226000,2,12,9,2,0
12271,-88.467861,0.117549,0.028499,-0.017356,-1.520396,0.000000,0.196905,0.222000,2,4,8,2,0
12272,-63.372733,-0.060084,-0.057243,-0.024547,-1.003602,0.000000,0.139849,0.242000,2,13,9,2,0
12273,-113.662339,-0.044937,0.010079,-0.020642,-1.577150,0.000000,0.189221,0.224000,1,11,4,1,0
12274,-128.028007,0.124104,-0.226941,-0.025301,-1.371684,0.000000,0.092411,0.228000,5,18,23,5,0
12275,-88.899135,-0.000003,-0.043355,-0.018607,-1.333549,0.000000,0.131360,0.186000,1,2,4,1,0
12276,-92.231591,0.065498,0.031766,-0.023248,-1.543269,0.000000,0.164797,0.292000,1,10,5,1,0
12277,-207.115395,-0.016827,-0.093242,-0.013938,-2.045226,0.000000,0.015106,0.132000,2,7,8,2,0
12278,-105.657250,-0.072380,-0.068722,-0.022568,-1.426009,0.000000,0.167248,0.268000,2,6,8,2,0
12279,-173.633569,0.138155,-0.208043,-0.019388,-1.673698,0.000000,0.086286,0.148000,4,22,15,3,0
12280,-139.812129,-0.059890,-0.048875,-0.019553,-1.706883,0.000000,0.135475,0.258000,1,6,4,1,0
12281,-187.241744,-0.019965,-0.013918,-0.015657,-2.772034,0.000000,0.189008,0.358000,1,3,4,1,0
12282,-140.821228,-0.039010,-0.011228,-0.016126,-1.784369,0.000000,0.078895,0.198000,3,27,18,3,0
12283,-115.725667,0.000000,0.019122,-0.019514,-1.803652,0.000000,0.177474,0.312000,2,10,10,2,0
12284,-131.558631,-0.040466,-0.081219,-0.021571,-1.433356,0.000000,0.069468,0.154000,3,12,12,3,0
12285,-197.837368,-0.038918,-0.093088,-0.018915,-2.097334,0.000000,0.059718,0.228000,1,28,9,1,1
12286,-145.051371,-0.034569,-0.069076,-0.019700,-1.550102,0.000000,0.096701,0.154000,1,16,5,1,0
12287,-108.437618,0.048411,-0.044799,-0.020982,-1.476156,0.000000,0.177875,0.280000,2,8,9,2,0
12288,-128.481019,0.060441,-0.095344,-0.022560,-1.502772,-0.001326,0.116488,0.318000,5,41,28,5,1
12289,-186.392954,0.260958,-0.072884,-0.019638,-1.964596,0.000000,0.022433,0.154000,3,18,13,3,0
12290,-139.521588,-0.093831,-0.111031,-0.019760,-1.511665,0.000000,0.073982,0.188000,4,13,16,4,0
12291,-103.358985,0.018918,-0.024681,-0.026223,-1.386228,0.000000,0.174293,0.236000,4,19,16,4,0
12292,-137.819984,0.062099,-0.049004,-0.015696,-1.539026,0.000000,0.088356,0.130000,3,21,13,3,0
12293,-154.019397,-0.133951,-0.034926,-0.021586,-1.757307,0.000000,0.110155,0.242000,3,21,13,3,0
12294,-112.921526,-0.062150,-0.120938,-0.024289,-1.681882,0.000000,0.140094,0.348000,2,9,9,2,0
12295,-75.969301,0.098357,-0.067902,-0.026251,-1.151851,0.000000,0.170198,0.234000,2,9,8,2,0
12296,-185.534762,0.077352,-0.101045,-0.017012,-2.089722,0.000000,0.074216,0.262000,3,7,12,3,0
12297,-63.063507,-0.023990,-0.029369,-0.025430,-1.222747,0.000000,0.185435,0.310000,1,13,7,1,0
12298,-80.261543,-0.077091,-0.125989,-0.012321,-1.579769,0.000000,0.217383,0.246000,2,9,9,2,0
12299,-133.583511,0.103166,-0.017502,-0.015828,-1.898781,0.000000,0.113379,0.252000,3,7,12,3,0
12300,-136.184569,-0.066799,-0.010243,-0.019728,-1.918761,0.000000,0.175467,0.266000,1,4,6,1,0
12301,-122.688912,-0.069777,-0.025113,-0.017418,-2.173058,0.000000,0.278635,0.290000,2,8,8,2,0
12302,-161.276184,-0.000000,-0.151669,-0.021044,-1.798845,0.000000,0.103168,0.170000,3,6,13,3,0
12303,-170.856275,-0.011285,-0.053277,-0.023508,-1.901935,0.000000,0.041053,0.184000,5,33,24,5,0
12304,-162.786520,0.130540,-0.138137,-0.016096,-1.919952,0.000000,0.104436,0.252000,2,8,8,2,0
12305,-94.490805,-0.060020,-0.053245,-0.020664,-1.587213,0.000000,0.154860,0.278000,1,4,5,1,0
12306,-114.354324,-0.049318,-0.261735,-0.025506,-1.284112,0.000000,0.137442,0.220000,3,18,12,3,0
12307,-146.356441,0.110429,-0.106883,-0.021919,-1.607692,0.000000,0.051599,0.096000,3,10,15,3,0
12308,-117.129001,0.125393,-0.034274,-0.021834,-1.640814,0.000000,0.102021,0.218000,3,7,13,3,0
12309,-174.633794,0.224223,-0.231944,-0.026113,-1.690745,0.000000,0.059531,0.224000,6,27,23,5,0
12310,-127.384157,-0.023196,0.022318,-0.023565,-1.461255,-0.001517,0.064255,0.168000,4,13,17,4,0
12311,-136.963114,0.104374,-0.225518,-0.022807,-1.329313,0.000000,0.103925,0.106000,6,50,26,6,0
12312,-120.001562,0.126833,-0.180558,-0.022271,-1.296646,0.000000,0.035565,0.136000,5,29,23,5,0
12313,-136.741166,-0.031201,-0.182354,-0.032076,-1.427225,0.000000,0.074821,0.210000,4,63,29,3,2
12314,-146.351345,0.109871,-0.464143,-0.027954,-1.136994,0.000000,0.054243,0.108000,5,88,32,5,0
12315,-148.522189,-0.001577,0.145701,-0.021807,-1.982796,0.000000,0.142940,0.318000,3,6,13,3,0
12316,-53.114334,0.214246,-0.053223,-0.028131,-0.710750,0.000000,0.095227,0.128000,6,24,27,6,0
12317,-136.296266,-0.042987,-0.097245,-0.021002,-1.307139,0.000000,0.082954,0.130000,4,18,20,4,1
12318,-63.558722,0.132148,-0.047704,-0.031080,-0.871612,0.000000,0.121661,0.150000,4,23,16,4,0
12319,-79.663773,-0.032884,-0.016123,-0.023543,-1.179951,0.000000,0.151635,0.210000,2,11,12,2,0
12320,-102.174632,0.131510,-0.190223,-0.018302,-1.586314,-0.016211,0.172885,0.288000,2,13,10,2,0
12321,-64.520281,0.030298,-0.029117,-0.020316,-1.094709,0.000000,0.173394,0.276000,2,4,8,2,0
12322,-138.388149,-0.050849,-0.086500,-0.023723,-1.735881,0.000000,0.130810,0.320000,4,17,17,4,0
12323,-117.106545,-0.025582,-0.103608,-0.026386,-1.643256,0.000000,0.168900,0.296000,3,16,12,3,0
12324,-101.676066,-0.057563,-0.037964,-0.023572,-1.488422,-0.010296,0.127730,0.186000,3,8,14,3,0
12325,-103.238127,-0.015428,-0.053642,-0.022070,-1.239428,0.000000,0.116444,0.186000,1,6,4,1,0
12326,-134.808060,0.264812,-0.103602,-0.019759,-1.493437,0.000000,0.038482,0.112000,5,36,25,5,0
12327,-35.901017,0.138155,0.035782,-0.029415,-0.735714,0.000000,0.164821,0.164000,7,52,38,7,1
12328,-163.185973,0.116523,-0.047224,-0.021319,-2.024685,0.000000,0.099915,0.194000,1,13,8,1,0
12329,-122.302877,0.116616,0.041943,-0.016918,-1.649298,0.000000,0.121755,0.106000,3,11,16,3,0
12330,-102.323215,-0.170612,-0.077233,-0.021586,-1.333997,0.000000,0.145705,0.168000,3,11,11,2,0
12331,-112.291566,-0.061938,-0.047485,-0.022239,-1.864850,0.000000,0.217960,0.294000,4,18,14,3,0
12332,-123.661080,-0.061935,0.045788,-0.017926,-1.767944,0.000000,0.145024,0.278000,2,19,11,2,0
12333,-129.306286,0.224573,-0.232198,-0.024607,-1.330148,0.000000,0.090179,0.084000,4,31,21,4,0
12334,-126.664494,-0.022674,-0.022115,-0.022118,-1.423350,0.000000,0.112476,0.168000,1,7,4,1,0
12335,-164.816492,-0.029927,-0.075656,-0.021462,-1.999241,0.000000,0.106020,0.270000,2,24,8,2,0
12336,-194.152271,-0.034293,-0.013247,-0.016652,-2.715967,0.000000,0.168836,0.318000,2,3,8,2,0
12337,-135.685804,-0.014128,-0.039450,-0.023872,-2.087128,-0.000323,0.121053,0.288000,1,6,5,1,0
12338,-156.990131,0.138155,-0.087190,-0.017387,-1.988047,0.000000,0.092093,0.220000,2,10,8,2,0
12339,-144.450114,0.063892,-0.225324,-0.019138,-1.418488,0.000000,0.042405,0.166000,5,40,21,5,0
12340,-120.257470,-0.046475,0.054644,-0.018579,-1.458232,0.000000,0.120989,0.174000,2,8,9,2,0
12341,-98.955683,-0.000000,-0.046145,-0.018340,-1.343245,0.000000,0.099304,0.218000,2,8,9,2,0
12342,-127.647812,0.128863,-0.015640,-0.016193,-1.743521,0.000000,0.134254,0.180000,2,9,8,2,0
12343,-137.858915,-0.002276,-0.028437,-0.022193,-1.473142,0.000000,0.038273,0.126000,2,19,13,2,0
12344,-169.315997,0.138155,-0.155222,-0.016428,-1.896614,0.000000,0.071238,0.120000,2,7,8,2,0
12345,-143.939302,-0.044836,-0.106220,-0.015982,-1.391091,0.000000,0.062781,0.088000,2,11,11,2,0
12346,-100.234265,-0.047788,0.000000,-0.016833,-1.544257,0.000000,0.198526,0.280000,0,0,0,0,0
12347,-103.147127,-0.041348,-0.072474,-0.016548,-1.586701,-0.016747,0.171889,0.372000,1,4,4,1,0
12348,-163.768078,-0.011630,-0.148130,-0.022862,-1.726021,0.000000,0.074273,0.192000,3,10,15,3,0
12349,-143.359228,0.114789,-0.031606,-0.018784,-1.691657,0.000000,0.066965,0.158000,4,22,17,4,0
12350,-150.519003,-0.050143,-0.089153,-0.019729,-1.528726,0.000000,0.052069,0.136000,2,8,9,2,0
12351,-169.151268,-0.037686,-0.069375,-0.017772,-2.241546,0.000000,0.093874,0.286000,2,5,10,2,0
