episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
399,0.734000,1.838000,4,0.192000,0.320000
400,0.042000,0.760000,2,0.032000,0.040000
401,0.318000,1.734000,5,0.118000,0.210000
402,0.184000,1.080000,3,0.086000,0.135000
403,0.172000,1.540000,3,0.062000,0.095000
404,0.192000,1.712000,5,0.090000,0.140000
405,0.012000,0.002000,1,0.008000,0.015000
406,0.102000,1.954000,3,0.062000,0.085000
407,0.244000,1.686000,2,0.068000,0.115000
408,0.254000,2.446000,7,0.156000,0.215000
409,0.092000,2.020000,3,0.054000,0.075000
410,0.340000,1.832000,6,0.124000,0.185000
411,0.256000,1.854000,7,0.168000,0.240000
412,0.018000,0.002000,1,0.012000,0.025000
413,0.304000,2.160000,7,0.164000,0.255000
414,0.042000,0.890000,1,0.020000,0.030000
415,0.462000,2.220000,3,0.080000,0.140000
416,0.066000,1.264000,2,0.048000,0.070000
417,0.226000,1.806000,6,0.114000,0.170000
418,0.412000,1.122000,3,0.094000,0.155000
419,0.176000,1.812000,4,0.076000,0.105000
420,0.510000,0.934000,5,0.132000,0.195000
421,0.166000,2.768000,7,0.118000,0.155000
422,0.292000,0.924000,3,0.082000,0.135000
423,0.076000,0.208000,3,0.042000,0.070000
424,0.122000,1.634000,5,0.076000,0.120000
425,0.170000,2.370000,5,0.112000,0.165000
426,0.300000,1.912000,3,0.078000,0.130000
427,0.112000,1.720000,4,0.070000,0.095000
428,0.422000,1.494000,3,0.102000,0.185000
429,0.074000,2.410000,3,0.048000,0.060000
430,0.180000,1.940000,5,0.090000,0.115000
431,0.196000,2.322000,6,0.128000,0.175000
432,0.402000,2.682000,4,0.108000,0.185000
433,0.162000,0.852000,4,0.080000,0.115000
434,0.092000,2.290000,4,0.064000,0.100000
435,0.396000,2.494000,7,0.174000,0.265000
436,0.064000,1.138000,3,0.060000,0.075000
437,0.050000,0.642000,1,0.028000,0.045000
438,0.020000,0.940000,1,0.016000,0.020000
439,0.054000,1.230000,2,0.034000,0.045000
440,0.012000,0.950000,1,0.014000,0.015000
441,0.284000,0.906000,2,0.072000,0.125000
442,0.042000,1.450000,2,0.032000,0.040000
443,0.220000,1.520000,2,0.056000,0.100000
444,0.078000,1.554000,3,0.056000,0.070000
445,0.164000,1.982000,4,0.076000,0.125000
446,0.032000,0.842000,1,0.022000,0.030000
447,0.072000,1.472000,3,0.054000,0.070000
448,0.386000,1.690000,3,0.074000,0.125000
449,0.220000,3.044000,6,0.118000,0.165000
450,0.128000,0.812000,3,0.054000,0.090000
451,0.344000,1.560000,4,0.110000,0.175000
452,0.574000,0.312000,1,0.146000,0.295000
453,0.074000,2.632000,3,0.056000,0.075000
454,0.132000,2.000000,3,0.060000,0.080000
455,0.142000,1.502000,2,0.050000,0.080000
456,0.478000,3.044000,8,0.280000,0.350000
457,0.140000,0.534000,1,0.040000,0.070000
