episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
354,0.458000,1.024000,3,0.140000,0.275000
355,0.126000,1.726000,3,0.066000,0.110000
356,0.452000,1.256000,4,0.120000,0.205000
357,0.284000,0.716000,3,0.096000,0.165000
358,0.236000,0.664000,3,0.070000,0.125000
359,0.224000,0.208000,1,0.058000,0.110000
360,0.358000,0.512000,1,0.104000,0.200000
361,0.942000,1.258000,2,0.134000,0.275000
362,0.436000,1.214000,3,0.124000,0.240000
363,0.320000,0.930000,2,0.064000,0.120000
364,0.092000,0.004000,1,0.034000,0.085000
365,0.426000,0.014000,1,0.052000,0.110000
366,1.048000,1.144000,2,0.114000,0.235000
367,0.000000,0.000000,0,0.000000,0.000000
368,1.834000,0.478000,2,0.200000,0.465000
369,0.604000,1.194000,5,0.172000,0.350000
370,0.106000,0.790000,1,0.048000,0.080000
371,0.008000,0.732000,1,0.016000,0.015000
372,0.008000,0.942000,1,0.016000,0.015000
373,0.458000,2.092000,4,0.148000,0.260000
374,0.326000,1.588000,2,0.092000,0.170000
375,0.664000,0.612000,2,0.068000,0.145000
376,0.270000,1.092000,4,0.114000,0.175000
377,0.182000,0.600000,2,0.052000,0.090000
378,0.246000,0.652000,1,0.044000,0.085000
379,0.000000,0.000000,0,0.000000,0.000000
380,0.000000,0.000000,0,0.000000,0.000000
381,0.110000,0.880000,1,0.028000,0.050000
382,0.488000,0.866000,3,0.122000,0.230000
383,0.050000,0.394000,1,0.030000,0.080000
384,0.368000,0.542000,2,0.112000,0.210000
385,0.020000,0.940000,1,0.016000,0.020000
386,0.244000,1.806000,4,0.110000,0.180000
387,0.314000,0.800000,3,0.100000,0.170000
388,0.152000,1.408000,2,0.072000,0.120000
389,0.172000,0.604000,3,0.094000,0.145000
390,0.034000,0.784000,1,0.028000,0.040000
391,0.658000,1.084000,3,0.120000,0.230000
392,1.048000,0.680000,4,0.178000,0.345000
393,0.710000,1.160000,4,0.172000,0.310000
394,0.108000,0.726000,2,0.052000,0.110000
395,0.350000,1.284000,3,0.120000,0.210000
396,0.474000,0.994000,3,0.122000,0.245000
397,0.274000,0.542000,3,0.086000,0.150000
398,0.370000,1.314000,3,0.098000,0.260000
399,0.452000,0.682000,1,0.064000,0.135000
400,0.272000,1.042000,2,0.072000,0.105000
401,0.156000,0.812000,3,0.070000,0.110000
402,0.432000,0.636000,1,0.076000,0.155000
403,1.034000,1.072000,3,0.166000,0.350000
404,0.042000,0.630000,1,0.020000,0.030000
405,0.062000,0.854000,2,0.034000,0.055000
406,0.074000,1.334000,2,0.048000,0.070000
407,0.218000,1.220000,4,0.096000,0.155000
408,0.000000,0.000000,0,0.000000,0.000000
409,0.642000,1.748000,4,0.168000,0.305000
410,0.446000,0.504000,1,0.064000,0.130000
411,0.210000,0.954000,4,0.084000,0.140000
412,0.084000,1.250000,2,0.058000,0.085000
413,0.320000,1.296000,4,0.128000,0.205000
414,0.342000,1.760000,3,0.118000,0.150000
415,0.318000,0.662000,3,0.080000,0.135000
416,0.512000,1.658000,3,0.158000,0.290000
417,0.070000,0.848000,1,0.036000,0.055000
418,0.386000,2.174000,6,0.152000,0.290000
419,0.168000,0.642000,1,0.040000,0.075000
420,0.194000,0.774000,3,0.078000,0.125000
421,0.152000,0.130000,2,0.048000,0.080000
422,0.000000,0.000000,0,0.000000,0.000000
423,0.636000,1.676000,4,0.156000,0.265000
424,0.436000,0.764000,4,0.102000,0.165000
425,0.280000,0.852000,4,0.082000,0.185000
426,0.026000,0.142000,1,0.022000,0.030000
427,0.032000,0.812000,1,0.022000,0.030000
428,0.606000,1.760000,3,0.142000,0.240000
429,0.386000,0.860000,3,0.088000,0.160000
430,0.118000,1.220000,3,0.056000,0.080000
431,0.426000,0.916000,2,0.090000,0.190000
432,0.164000,1.470000,3,0.080000,0.120000
433,0.056000,0.910000,1,0.022000,0.035000
434,0.470000,0.518000,2,0.106000,0.205000
435,0.266000,1.332000,4,0.092000,0.135000
436,0.302000,1.998000,5,0.118000,0.195000
437,0.212000,0.562000,1,0.048000,0.095000
438,0.770000,1.042000,3,0.114000,0.240000
439,0.388000,1.438000,3,0.128000,0.220000
440,0.098000,0.278000,1,0.042000,0.100000
441,0.314000,0.640000,4,0.088000,0.155000
442,0.090000,0.890000,1,0.026000,0.045000
443,0.000000,0.000000,0,0.000000,0.000000
444,0.300000,0.420000,2,0.082000,0.145000
445,0.096000,1.178000,2,0.050000,0.070000
446,0.208000,1.550000,3,0.092000,0.150000
447,0.410000,1.740000,4,0.134000,0.215000
448,0.110000,0.880000,1,0.028000,0.050000
449,0.276000,1.834000,3,0.126000,0.220000
450,0.066000,0.950000,2,0.054000,0.075000
451,0.854000,0.482000,4,0.166000,0.265000
452,0.112000,0.464000,2,0.056000,0.090000
453,0.174000,1.074000,2,0.062000,0.105000
454,1.060000,0.058000,2,0.160000,0.360000
455,0.096000,0.662000,1,0.032000,0.055000
456,1.028000,1.276000,3,0.120000,0.250000
457,0.206000,0.526000,2,0.076000,0.135000
458,0.132000,0.660000,1,0.030000,0.055000
459,0.132000,0.004000,2,0.034000,0.075000
460,0.112000,0.746000,2,0.060000,0.095000
461,0.264000,1.478000,5,0.106000,0.180000
462,0.244000,1.318000,2,0.086000,0.135000
463,0.234000,1.702000,2,0.062000,0.110000
464,0.288000,1.212000,4,0.094000,0.160000
465,0.436000,1.824000,3,0.158000,0.285000
466,1.448000,0.572000,2,0.096000,0.215000
467,0.518000,1.160000,3,0.126000,0.230000
468,0.452000,0.994000,4,0.108000,0.200000
469,0.240000,0.750000,1,0.038000,0.075000
470,1.546000,1.026000,3,0.208000,0.390000
471,0.000000,0.000000,0,0.000000,0.000000
472,0.772000,0.648000,3,0.178000,0.345000
473,0.214000,0.732000,4,0.072000,0.135000
474,0.012000,0.950000,1,0.014000,0.015000
475,0.110000,0.880000,1,0.028000,0.050000
476,0.510000,2.224000,3,0.098000,0.175000
477,0.156000,0.864000,3,0.070000,0.105000
478,0.262000,0.752000,2,0.058000,0.100000
479,0.056000,0.230000,1,0.022000,0.035000
480,0.150000,1.252000,2,0.054000,0.080000
481,0.378000,3.002000,5,0.148000,0.215000
482,2.318000,1.764000,4,0.282000,0.515000
483,0.044000,0.932000,2,0.028000,0.045000
484,0.384000,1.524000,4,0.108000,0.150000
485,0.618000,1.256000,3,0.114000,0.210000
486,0.134000,0.892000,2,0.052000,0.085000
487,0.782000,1.300000,2,0.090000,0.185000
488,0.358000,1.484000,2,0.074000,0.135000
489,0.028000,1.872000,2,0.032000,0.035000
490,0.180000,1.244000,3,0.100000,0.160000
491,0.474000,0.486000,3,0.086000,0.165000
492,0.496000,1.556000,4,0.126000,0.225000
493,0.070000,0.790000,2,0.052000,0.070000
494,0.070000,0.634000,2,0.044000,0.060000
495,0.126000,0.570000,1,0.046000,0.075000
496,0.000000,0.000000,0,0.000000,0.000000
497,0.042000,0.602000,2,0.026000,0.040000
498,0.000000,0.000000,0,0.000000,0.000000
499,0.254000,1.472000,2,0.088000,0.150000
500,0.306000,0.786000,3,0.090000,0.170000
501,0.204000,1.360000,2,0.054000,0.095000
502,0.248000,0.090000,2,0.094000,0.175000
503,0.878000,0.902000,2,0.082000,0.160000
504,0.332000,0.600000,2,0.084000,0.150000
505,0.350000,1.274000,5,0.126000,0.245000
506,0.132000,0.006000,1,0.034000,0.075000
507,0.590000,1.236000,4,0.160000,0.285000
508,0.680000,0.504000,3,0.138000,0.235000
509,0.092000,0.142000,1,0.030000,0.050000
510,0.330000,2.076000,3,0.104000,0.185000
511,0.192000,1.412000,3,0.082000,0.140000
