episode,avg_reward,avg_r_info,avg_r_track,avg_r_action,avg_r_boundary,avg_r_collision,avg_r_uncertainty,clip_ratio,acquire,keep,lost,unlock,reacquire
490,-9.319807,-0.114074,-0.068338,-0.028260,-0.362341,0.000000,0.245161,0.284000,2,12,12,2,0
491,-13.090386,-0.082217,0.026721,-0.023530,-0.304881,0.000000,0.219736,0.256000,3,9,8,2,0
492,0.671871,-0.045637,-0.069991,-0.027188,-0.255265,0.000000,0.184639,0.230000,4,20,16,3,0
493,-22.490063,-0.041589,-0.069149,-0.025668,-0.247851,0.000000,0.097800,0.118000,6,20,27,6,0
494,-4.226883,-0.164886,-0.040773,-0.024295,-0.292429,0.000000,0.239029,0.300000,1,6,4,1,0
495,-11.057659,-0.072853,-0.101852,-0.023495,-0.353715,0.000000,0.211305,0.292000,3,20,12,3,0
496,-19.542060,0.000000,-0.060801,-0.025941,-0.248182,0.000000,0.185143,0.202000,4,14,18,4,0
497,-21.972445,-0.226225,-0.105077,-0.027237,-0.194487,0.000000,0.167770,0.200000,4,16,21,4,0
498,5.409427,-0.138059,-0.024812,-0.027618,-0.253810,0.000000,0.161262,0.240000,4,38,15,2,0
499,-7.863811,-0.033651,-0.025966,-0.029199,-0.302321,0.000000,0.122772,0.154000,3,19,16,3,0
500,-27.764456,-0.180993,-0.137928,-0.029631,-0.309690,-0.002459,0.172514,0.216000,3,23,14,3,0
501,-25.715284,-0.178734,-0.151509,-0.022458,-0.451613,0.000000,0.238851,0.292000,4,30,13,3,0
502,-16.869887,-0.206423,-0.073932,-0.030186,-0.203991,0.000000,0.159158,0.216000,3,15,10,2,0
503,-7.693656,-0.126561,-0.099275,-0.028873,-0.244463,0.000000,0.211972,0.284000,4,32,18,4,0
504,-47.177314,-0.120578,-0.229622,-0.030338,-0.330224,-0.000753,0.097866,0.190000,4,20,22,4,1
505,-10.421847,-0.025788,-0.134848,-0.034403,-0.140186,0.000000,0.114183,0.146000,4,22,18,4,0
506,-4.783772,-0.062736,-0.128985,-0.030865,-0.222445,0.000000,0.139616,0.208000,3,19,14,3,0
507,-17.211898,-0.060554,-0.142300,-0.029390,-0.169929,0.000000,0.190413,0.322000,3,28,17,3,0
508,-22.477138,-0.162582,-0.123071,-0.023742,-0.497706,0.000000,0.176571,0.248000,2,19,13,1,1
509,-21.525456,-0.061906,-0.004246,-0.023966,-0.671812,0.000000,0.200109,0.252000,2,19,6,1,0
510,-17.954439,-0.000000,-0.179495,-0.029505,-0.271750,0.000000,0.097271,0.152000,6,53,29,5,0
511,-10.711129,-0.029193,0.032118,-0.026290,-0.498019,0.000000,0.216753,0.344000,2,11,8,2,0
512,-9.292778,-0.129611,-0.003797,-0.022971,-0.596279,0.000000,0.281293,0.340000,1,7,5,1,0
513,-17.697704,-0.255367,-0.039640,-0.029565,-0.172004,-0.008392,0.152870,0.208000,4,22,18,3,0
514,-38.906123,-0.129414,-0.062947,-0.024117,-0.423468,0.000000,0.133129,0.138000,2,8,9,2,0
515,-13.963338,-0.094850,-0.035614,-0.025737,-0.430400,0.000000,0.215066,0.254000,1,8,4,1,0
516,-44.830901,-0.029893,-0.027445,-0.022938,-0.591713,0.000000,0.132229,0.198000,3,21,16,3,1
517,-12.658326,-0.059381,-0.083940,-0.023720,-0.464221,0.000000,0.226842,0.292000,1,8,4,1,0
518,-19.846426,-0.166213,-0.050823,-0.028036,-0.493754,0.000000,0.173939,0.324000,2,13,12,2,0
519,12.518712,-0.231196,-0.000393,-0.027901,-0.166386,0.000000,0.310082,0.308000,2,18,8,1,0
520,-36.544034,-0.132072,-0.295561,-0.027222,-0.238949,0.000000,0.118048,0.200000,4,35,25,4,1
521,-9.406750,-0.124955,0.064629,-0.030551,-0.153872,0.000000,0.111184,0.162000,5,38,26,4,1
522,-23.727794,-0.101876,-0.005301,-0.021564,-0.713457,0.000000,0.197422,0.264000,2,15,9,2,0
523,-9.835302,-0.122749,-0.012373,-0.026357,-0.281238,0.000000,0.177549,0.272000,4,26,12,3,0
524,-28.367420,-0.229673,-0.088994,-0.025286,-0.328122,0.000000,0.167791,0.226000,4,14,14,3,0
525,3.808897,-0.176192,-0.032615,-0.027404,-0.246386,0.000000,0.199982,0.290000,3,20,6,1,0
526,-25.036838,-0.144622,-0.239256,-0.025861,-0.303073,0.000000,0.180467,0.212000,3,44,18,3,0
527,3.749498,-0.129585,-0.016560,-0.021393,-0.260915,0.000000,0.193551,0.270000,2,18,11,2,0
528,-10.917626,-0.021972,-0.104968,-0.022912,-0.271941,0.000000,0.175587,0.232000,2,21,8,2,0
529,-18.757561,-0.165881,-0.050149,-0.032309,-0.150448,0.000000,0.066599,0.118000,6,48,25,5,0
530,-17.927009,-0.054849,-0.043708,-0.014880,-0.656582,0.000000,0.216799,0.330000,2,6,4,1,0
531,-5.171356,-0.204266,-0.004863,-0.026993,-0.190423,0.000000,0.233982,0.218000,3,26,16,3,0
532,1.858947,-0.043958,-0.000133,-0.021875,-0.325750,0.000000,0.161193,0.232000,1,12,10,1,1
533,12.127475,0.000000,-0.094986,-0.028021,-0.191546,0.000000,0.173532,0.258000,3,19,10,2,0
534,-20.597728,-0.079780,-0.127542,-0.021852,-0.344063,0.000000,0.113215,0.200000,3,19,14,3,0
535,-28.837005,-0.199533,-0.034791,-0.018982,-0.540441,0.000000,0.141954,0.274000,3,17,10,2,0
536,-45.361662,-0.112106,-0.283664,-0.022036,-0.497988,0.000000,0.143557,0.266000,5,54,22,4,0
537,13.478536,-0.147276,-0.055102,-0.024856,-0.180158,0.000000,0.231705,0.338000,1,8,4,1,0
538,-34.869494,-0.005792,0.076061,-0.021298,-0.691682,0.000000,0.198234,0.224000,3,14,12,3,0
539,-19.965720,-0.152482,-0.034721,-0.020823,-0.453279,0.000000,0.191457,0.260000,2,15,8,1,0
540,-39.324010,-0.186972,-0.189512,-0.025780,-0.470967,0.000000,0.182626,0.238000,3,21,13,3,0
541,-29.710888,-0.146901,-0.024138,-0.020494,-0.480665,0.000000,0.178885,0.212000,2,14,10,2,0
542,-31.144850,-0.084029,-0.033561,-0.023735,-0.572999,0.000000,0.201711,0.194000,1,2,5,1,0
543,-39.907449,-0.059869,-0.164385,-0.030115,-0.623936,0.000000,0.171232,0.208000,3,20,17,3,0
544,-63.433658,-0.088678,-0.236710,-0.023919,-0.622713,0.000000,0.121914,0.186000,3,30,13,3,0
545,-62.574726,-0.143839,-0.094580,-0.019346,-0.675298,0.000000,0.122021,0.152000,2,14,7,1,0
546,-16.723735,-0.239909,-0.038369,-0.024200,-0.576800,0.000000,0.248434,0.268000,2,9,4,1,0
547,-60.490549,-0.111110,-0.084947,-0.019288,-0.655055,0.000000,0.116591,0.164000,1,11,6,1,0
548,-17.789738,-0.043482,-0.055359,-0.020461,-0.574542,0.000000,0.226325,0.260000,1,21,0,0,0
549,-63.688054,-0.000000,-0.106939,-0.024080,-0.679165,-0.008062,0.119303,0.218000,3,77,20,1,0
550,-39.440049,-0.128935,-0.045120,-0.021839,-0.729777,0.000000,0.260460,0.298000,1,8,5,1,0
551,-29.383234,-0.036876,-0.051669,-0.020937,-0.671596,0.000000,0.183865,0.268000,2,19,10,2,0
552,-41.066196,-0.096081,-0.074420,-0.022048,-0.757556,0.000000,0.190827,0.240000,1,8,6,1,0
553,-74.585530,-0.010347,-0.295070,-0.020616,-1.031018,0.000000,0.194804,0.300000,2,13,11,2,0
554,-43.120462,-0.044092,0.010516,-0.019501,-0.957059,0.000000,0.194824,0.226000,1,5,5,1,0
555,-54.701554,-0.163046,-0.113578,-0.029597,-0.652383,0.000000,0.142286,0.212000,6,23,24,5,0
556,-30.647839,-0.056873,-0.072014,-0.029117,-0.639623,0.000000,0.171689,0.228000,2,20,8,2,0
557,-51.480264,-0.043434,-0.022535,-0.020247,-0.914784,0.000000,0.168431,0.236000,1,2,7,1,0
558,-65.376249,-0.086795,0.010819,-0.018132,-0.934300,0.000000,0.156863,0.244000,1,5,5,1,0
559,-65.004094,-0.029932,-0.220268,-0.018673,-1.053950,0.000000,0.184165,0.246000,2,23,18,2,0
560,-42.760141,-0.079371,-0.123500,-0.024524,-0.697402,0.000000,0.138716,0.238000,3,15,12,3,0
561,-28.806983,-0.101169,-0.032619,-0.018357,-0.577015,0.000000,0.165461,0.220000,1,4,4,1,0
562,-69.826358,-0.060719,-0.037652,-0.014875,-1.125688,0.000000,0.159754,0.266000,1,8,6,1,0
563,-14.014392,-0.022120,-0.040824,-0.023061,-0.545880,0.000000,0.233767,0.304000,1,6,4,1,0
564,-53.540534,-0.128257,-0.007046,-0.019269,-0.826459,0.000000,0.210842,0.284000,1,11,6,1,0
565,-21.743590,-0.100922,0.000000,-0.018241,-0.571684,0.000000,0.246268,0.340000,0,0,0,0,0
566,-36.469486,0.000000,-0.087419,-0.019159,-0.585903,0.000000,0.210805,0.286000,1,13,11,1,1
567,-35.551608,-0.050148,-0.030870,-0.018893,-0.616687,0.000000,0.166042,0.234000,1,5,4,1,0
568,-51.687031,-0.075982,-0.000445,-0.019488,-0.711487,0.000000,0.162985,0.174000,3,18,12,3,0
569,-50.714038,-0.026713,-0.167399,-0.020454,-0.757285,0.000000,0.208086,0.284000,1,5,7,1,0
570,-35.815577,-0.189193,-0.145884,-0.021155,-0.603943,0.000000,0.191846,0.246000,3,13,9,2,0
571,-35.882519,-0.028035,-0.098015,-0.021883,-0.565169,0.000000,0.172115,0.322000,2,16,10,2,0
572,-33.379100,-0.154890,0.040615,-0.018344,-0.703403,0.000000,0.163475,0.230000,2,7,5,1,0
573,-26.632625,-0.170053,-0.107173,-0.021166,-0.600707,0.000000,0.256249,0.316000,2,10,7,1,0
574,-47.970947,-0.042215,-0.181375,-0.027231,-0.604798,0.000000,0.164480,0.222000,1,23,7,1,0
575,-26.455983,-0.006092,-0.071281,-0.019407,-0.640453,0.000000,0.198143,0.246000,1,10,5,1,0
576,-64.347871,-0.026693,0.057002,-0.020334,-0.784171,0.000000,0.094530,0.144000,3,20,12,3,0
577,-35.766150,-0.042845,-0.099582,-0.019129,-0.625385,0.000000,0.194697,0.270000,1,10,5,1,0
578,-24.978913,-0.036598,-0.057442,-0.029053,-0.482555,0.000000,0.120008,0.162000,3,16,15,3,0
579,-30.082219,-0.059322,-0.138626,-0.028349,-0.501473,0.000000,0.159957,0.246000,4,23,19,4,0
580,-9.647233,-0.034125,0.000000,-0.021860,-0.502331,0.000000,0.258528,0.340000,0,0,0,0,0
581,-26.454627,-0.058094,-0.042771,-0.022969,-0.551470,-0.014053,0.200654,0.288000,2,26,16,2,0
582,-31.680227,-0.033009,-0.001443,-0.022840,-0.613500,0.000000,0.184311,0.242000,2,19,12,2,0
583,-29.008600,-0.024848,0.092921,-0.019431,-0.530827,0.000000,0.194856,0.274000,2,25,6,1,0
584,-13.259108,-0.078794,-0.032667,-0.023925,-0.437606,-0.005007,0.206295,0.314000,1,6,4,1,0
585,-13.337572,-0.039890,-0.016158,-0.024373,-0.544025,-0.013133,0.220561,0.312000,1,5,4,1,0
586,-13.427988,-0.163866,-0.005362,-0.024566,-0.547456,-0.009722,0.223556,0.308000,2,7,11,2,0
587,-23.719353,-0.073602,-0.028490,-0.023865,-0.488575,0.000000,0.191309,0.258000,1,12,5,1,0
588,-44.735043,0.000000,-0.239639,-0.024469,-0.551490,0.000000,0.133520,0.236000,4,26,20,4,0
589,-30.799204,-0.049729,-0.076046,-0.025939,-0.605538,0.000000,0.177075,0.266000,2,10,7,1,0
590,-9.176859,-0.029439,0.211356,-0.023745,-0.499590,0.000000,0.211583,0.306000,2,13,7,1,0
591,-6.522356,-0.074989,-0.047659,-0.023555,-0.407638,0.000000,0.236079,0.336000,2,6,9,2,0
592,4.165429,-0.042569,0.000000,-0.023163,-0.498323,0.000000,0.254867,0.320000,0,0,0,0,0
593,-20.676432,-0.138155,0.259324,-0.019763,-0.673283,0.000000,0.225361,0.310000,2,19,6,1,0
594,-14.730424,-0.072892,-0.117647,-0.021397,-0.268724,0.000000,0.206340,0.290000,1,5,6,1,0
595,-18.805523,-0.179744,-0.013146,-0.024047,-0.466873,0.000000,0.188182,0.254000,2,15,4,1,0
596,-10.441419,-0.039507,-0.102686,-0.019958,-0.470302,0.000000,0.239938,0.332000,1,8,4,1,0
597,-23.670167,-0.059936,-0.089817,-0.029313,-0.168591,0.000000,0.104110,0.146000,7,37,28,5,1
598,-33.604054,-0.019614,-0.317083,-0.030553,-0.218145,0.000000,0.135269,0.172000,3,37,19,3,0
599,6.422634,-0.047126,-0.039735,-0.031942,-0.163735,0.000000,0.211567,0.272000,1,10,4,1,0
600,-12.335923,-0.025411,-0.096627,-0.026439,-0.222604,0.000000,0.112850,0.224000,3,31,18,3,0
601,-3.340972,-0.070273,-0.134822,-0.032519,-0.161355,0.000000,0.185185,0.192000,3,19,14,3,0
602,-20.344729,-0.073147,-0.298897,-0.030084,-0.182375,0.000000,0.141694,0.226000,3,42,18,2,0
603,-10.979725,-0.067495,0.026362,-0.028399,-0.186633,0.000000,0.156347,0.182000,4,28,20,4,0
604,-3.463620,-0.138926,-0.058942,-0.029501,-0.183896,0.000000,0.196185,0.286000,2,15,10,2,0
605,-6.349606,-0.119713,-0.181132,-0.032301,-0.174334,0.000000,0.188291,0.266000,3,41,8,1,0
606,-14.281994,-0.145371,-0.176081,-0.027598,-0.219298,0.000000,0.137966,0.238000,3,20,17,3,1
607,-17.160820,-0.145614,0.047391,-0.025560,-0.218397,0.000000,0.158159,0.244000,3,17,13,3,0
608,16.791326,-0.043002,0.000000,-0.025818,-0.325266,0.000000,0.234698,0.320000,0,0,0,0,0
609,8.788975,-0.215909,-0.042624,-0.030258,-0.193357,0.000000,0.181248,0.272000,2,7,6,1,0
610,-32.945003,-0.138155,-0.090916,-0.027835,-0.259102,0.000000,0.100156,0.200000,6,66,33,5,0
611,-6.878300,-0.147828,-0.029963,-0.031392,-0.213167,0.000000,0.127146,0.190000,2,12,12,2,0
612,5.524428,-0.138155,0.103630,-0.032429,-0.218831,0.000000,0.161252,0.270000,3,30,11,2,0
613,5.747350,-0.051463,-0.078200,-0.028913,-0.188214,0.000000,0.205987,0.294000,3,12,6,1,0
614,-28.290383,-0.114562,0.045301,-0.030479,-0.301827,0.000000,0.171537,0.188000,3,24,13,3,0
615,-1.717578,-0.138155,-0.098225,-0.030682,-0.318472,0.000000,0.167769,0.246000,3,11,9,2,0
616,-37.121209,-0.106751,-0.210072,-0.027266,-0.280177,0.000000,0.101604,0.208000,7,48,34,7,0
617,-1.045264,-0.101117,-0.025847,-0.025979,-0.201407,0.000000,0.136329,0.216000,4,19,12,3,0
618,4.459605,-0.133130,0.045832,-0.027787,-0.234921,0.000000,0.224368,0.326000,3,15,13,3,0
619,-8.007138,-0.053871,-0.046659,-0.025923,-0.376382,0.000000,0.199301,0.306000,4,30,16,3,0
620,-12.866376,-0.002200,-0.145783,-0.028900,-0.163813,0.000000,0.098671,0.172000,4,22,17,4,0
621,-4.442131,-0.123214,-0.086818,-0.030606,-0.174068,0.000000,0.136062,0.210000,3,21,16,3,0
622,-35.788137,-0.043310,-0.144898,-0.027830,-0.359063,0.000000,0.107555,0.226000,4,26,17,4,0
623,-9.491685,-0.192499,0.019160,-0.027382,-0.165427,0.000000,0.157355,0.224000,4,38,15,3,0
624,-42.468751,-0.052715,-0.152095,-0.025929,-0.604013,0.000000,0.118894,0.286000,4,25,20,4,0
625,5.876578,-0.118758,0.018777,-0.028775,-0.239328,0.000000,0.237979,0.344000,2,13,9,2,0
626,-28.723302,-0.051276,0.055890,-0.025040,-0.541127,0.000000,0.163593,0.252000,2,9,8,2,0
627,-32.349797,-0.297229,-0.017866,-0.026580,-0.605690,0.000000,0.226613,0.304000,2,11,5,1,0
628,-105.729437,-0.147006,-0.080497,-0.018797,-1.373355,0.000000,0.137897,0.284000,2,12,8,2,0
629,-73.899628,-0.028780,-0.069072,-0.020964,-1.065081,0.000000,0.130660,0.274000,4,15,18,4,0
630,-102.264778,-0.000000,0.043227,-0.018734,-1.330844,0.000000,0.119468,0.262000,3,16,12,3,0
631,-40.819104,-0.031485,-0.116463,-0.024027,-0.829126,0.000000,0.204738,0.352000,2,13,9,2,0
632,-94.215477,-0.155866,-0.006017,-0.022345,-1.289325,0.000000,0.109173,0.232000,6,24,24,5,0
633,-11.931026,0.000000,-0.141998,-0.033394,-0.249440,0.000000,0.203396,0.242000,4,23,20,4,0
634,-22.678290,-0.068403,-0.184782,-0.028494,-0.386888,0.000000,0.185110,0.266000,2,26,5,1,0
635,-19.794455,-0.095380,-0.135600,-0.023621,-0.470397,0.000000,0.226320,0.318000,4,20,19,3,0
636,-12.153286,-0.068717,-0.046543,-0.033202,-0.341242,0.000000,0.247864,0.268000,4,23,19,4,0
637,-1.521872,-0.155748,-0.067596,-0.031480,-0.173160,0.000000,0.122359,0.200000,4,41,13,3,0
638,9.839943,-0.171082,-0.010717,-0.033046,-0.183243,0.000000,0.188410,0.246000,2,8,4,1,0
639,-37.298809,-0.011447,-0.178325,-0.029835,-0.653964,0.000000,0.191905,0.296000,3,37,20,3,0
640,-42.093503,-0.011486,-0.140012,-0.025885,-0.721708,0.000000,0.167846,0.228000,3,18,14,3,0
641,-53.801349,-0.247454,-0.157531,-0.032522,-0.462071,0.000000,0.128717,0.202000,3,40,14,3,0
642,12.300740,0.000000,-0.278984,-0.031266,-0.175162,-0.011697,0.227335,0.320000,2,16,6,1,0
643,-41.446684,-0.048387,-0.062208,-0.027365,-0.470531,0.000000,0.137415,0.158000,2,12,8,2,0
644,-3.247036,-0.173152,0.018210,-0.023548,-0.458610,0.000000,0.269572,0.368000,1,2,0,0,0
645,-4.882763,-0.070234,-0.017793,-0.028590,-0.321720,0.000000,0.182221,0.268000,3,16,15,3,0
646,10.774489,-0.084703,-0.026613,-0.032342,-0.155127,0.000000,0.205606,0.286000,3,19,14,3,0
647,-8.865056,-0.127656,-0.010364,-0.029573,-0.492219,0.000000,0.264852,0.332000,1,3,5,1,0
648,-3.231668,-0.110663,-0.044797,-0.032602,-0.369121,0.000000,0.247075,0.316000,1,8,4,1,0
649,9.088087,-0.043660,-0.025036,-0.030522,-0.204656,0.000000,0.218104,0.300000,1,10,4,1,0
650,-7.261473,-0.011566,-0.061717,-0.027270,-0.368417,0.000000,0.191815,0.320000,2,15,9,2,0
651,-37.632771,-0.126967,-0.081395,-0.031550,-0.432570,0.000000,0.149486,0.246000,6,31,21,5,0
652,-18.380380,-0.082812,-0.061466,-0.031565,-0.466175,0.000000,0.249507,0.334000,1,8,5,1,0
653,10.790557,-0.086199,-0.035282,-0.031824,-0.249521,0.000000,0.256785,0.328000,1,8,4,1,0
654,5.360643,-0.132507,-0.031691,-0.029538,-0.170449,0.000000,0.179460,0.284000,2,14,4,1,0
655,18.666013,-0.045335,-0.047358,-0.031214,-0.174808,0.000000,0.210714,0.340000,2,18,8,1,0
656,-43.170343,-0.000000,0.061880,-0.031787,-0.601785,0.000000,0.124071,0.222000,4,32,18,4,0
657,-23.898202,-0.089248,-0.136853,-0.031976,-0.348770,0.000000,0.229306,0.332000,2,13,8,2,0
658,-2.545888,-0.149011,0.183778,-0.028782,-0.294210,0.000000,0.210452,0.286000,3,13,10,2,0
659,-41.578315,-0.134669,-0.198254,-0.035498,-0.291441,0.000000,0.111472,0.178000,5,34,30,4,1
660,15.515530,-0.120901,-0.039267,-0.031267,-0.113506,0.000000,0.225019,0.302000,1,7,5,1,0
661,-14.000077,-0.072857,-0.151675,-0.031421,-0.349776,0.000000,0.163710,0.240000,3,17,17,3,1
662,10.323946,-0.007021,-0.117630,-0.031813,-0.254329,0.000000,0.184706,0.276000,6,22,22,5,0
663,-14.723142,-0.090342,-0.108546,-0.035570,-0.108055,0.000000,0.059465,0.120000,3,20,14,3,0
664,-19.999664,-0.179959,-0.070905,-0.030014,-0.270513,0.000000,0.171814,0.200000,4,21,18,4,0
665,-37.886802,-0.105021,-0.038649,-0.022820,-0.540041,0.000000,0.135386,0.166000,3,17,13,3,0
666,-15.430513,-0.058861,-0.079254,-0.034234,-0.142968,0.000000,0.134451,0.174000,3,11,9,2,0
667,-37.910315,-0.027726,-0.061700,-0.028687,-0.521779,0.000000,0.094210,0.156000,3,18,13,3,0
668,6.639601,-0.138155,-0.057724,-0.029931,-0.207370,0.000000,0.225948,0.278000,3,13,10,2,0
669,-1.371197,-0.090166,0.025955,-0.031828,-0.320073,0.000000,0.207085,0.248000,5,16,16,4,0
670,-11.059636,-0.187010,-0.111063,-0.030705,-0.204573,0.000000,0.146112,0.240000,6,30,29,6,0
671,-18.089064,-0.024404,-0.157314,-0.031639,-0.273116,0.000000,0.151670,0.272000,3,31,13,3,0
672,-45.015430,-0.131958,-0.161969,-0.035623,-0.315045,0.000000,0.094160,0.188000,5,50,25,5,1
673,-0.608694,-0.127064,-0.078414,-0.033480,-0.296461,0.000000,0.214867,0.300000,4,23,14,3,0
674,-1.205541,-0.126664,-0.005129,-0.027856,-0.304482,0.000000,0.189474,0.216000,3,11,14,3,0
675,-11.293353,-0.195584,-0.083738,-0.031899,-0.168928,-0.008266,0.088905,0.164000,4,16,14,3,0
676,-25.718739,-0.062053,-0.061341,-0.019103,-0.603145,0.000000,0.150158,0.246000,1,6,6,1,0
677,-13.724114,-0.062645,-0.088301,-0.027248,-0.446495,0.000000,0.164705,0.282000,2,15,8,1,0
678,-42.194634,-0.138155,-0.100185,-0.020856,-0.657589,0.000000,0.147911,0.186000,4,17,16,3,0
679,-51.132750,-0.000000,-0.339087,-0.024305,-0.664116,0.000000,0.116333,0.228000,5,36,21,4,0
680,-19.158989,-0.153656,-0.077906,-0.025390,-0.406576,0.000000,0.213564,0.276000,2,15,8,2,0
681,-21.194891,-0.051521,0.009691,-0.023852,-0.436068,0.000000,0.149262,0.232000,4,17,13,3,0
682,-24.604572,-0.000000,-0.001630,-0.031256,-0.291886,-0.005332,0.121471,0.240000,5,27,23,5,0
683,-21.394188,-0.045425,-0.084263,-0.029093,-0.271852,0.000000,0.137750,0.248000,3,16,14,3,0
684,-9.588020,-0.004781,-0.075338,-0.034599,-0.181564,0.000000,0.134614,0.144000,6,25,23,5,0
685,-4.156375,-0.147899,-0.199740,-0.029149,-0.294266,0.000000,0.145170,0.226000,3,20,12,3,0
686,-77.348433,-0.028841,-0.076462,-0.030231,-1.216828,0.000000,0.136792,0.316000,5,30,22,5,0
687,-76.342304,-0.136467,-0.010074,-0.023944,-1.243138,0.000000,0.113678,0.270000,4,13,17,4,0
688,-8.868218,-0.138155,0.294779,-0.030011,-0.358014,0.000000,0.236249,0.292000,5,28,16,4,0
689,-22.699857,-0.173107,-0.120380,-0.029552,-0.307780,0.000000,0.132792,0.190000,5,21,17,4,0
690,-18.040207,-0.034819,-0.227965,-0.030200,-0.339259,0.000000,0.132053,0.268000,3,18,14,3,0
691,-19.768186,-0.093872,0.008972,-0.028523,-0.373100,0.000000,0.143437,0.206000,2,9,10,2,0
692,-0.771504,-0.073609,-0.135994,-0.035481,-0.235469,0.000000,0.193226,0.260000,4,19,19,4,0
693,10.874618,-0.168678,-0.072540,-0.026925,-0.217737,0.000000,0.204463,0.296000,3,20,18,3,1
694,-18.696507,-0.052433,-0.176582,-0.028150,-0.230982,0.000000,0.200078,0.294000,2,19,7,1,0
695,-65.459557,-0.068198,-0.147874,-0.029055,-0.665820,0.000000,0.098299,0.152000,2,21,11,2,0
696,3.442028,-0.084326,-0.043293,-0.026159,-0.417668,0.000000,0.204432,0.224000,2,12,9,2,0
697,-26.878619,-0.321728,0.018215,-0.028532,-0.585540,0.000000,0.181690,0.296000,2,15,5,1,0
698,4.009576,-0.258976,0.139252,-0.036502,-0.122673,0.000000,0.220602,0.294000,3,26,15,2,0
699,-12.558519,-0.174904,-0.044379,-0.025703,-0.345757,0.000000,0.184682,0.274000,1,28,7,1,0
700,-22.007927,-0.130877,-0.049270,-0.025440,-0.335425,0.000000,0.154305,0.170000,4,22,18,4,0
701,-20.858230,-0.153290,-0.087721,-0.026221,-0.303302,0.000000,0.121362,0.186000,4,24,18,4,0
702,-12.068294,-0.111234,-0.023183,-0.029158,-0.207308,0.000000,0.154489,0.194000,3,14,9,2,0
703,-33.745630,-0.035476,-0.089458,-0.027980,-0.396794,0.000000,0.112255,0.140000,2,14,9,2,0
704,-37.526373,-0.065503,-0.321832,-0.028375,-0.288747,0.000000,0.144143,0.174000,3,57,18,3,0
705,-54.225561,-0.015820,-0.281828,-0.029748,-0.559345,0.000000,0.120334,0.246000,5,38,25,5,0
706,-18.783362,-0.034360,-0.093486,-0.028232,-0.376300,0.000000,0.121962,0.174000,3,15,14,3,0
707,3.697797,-0.131703,0.012538,-0.035114,-0.151431,0.000000,0.218165,0.278000,3,22,15,3,0
708,-37.965666,-0.046361,-0.027903,-0.024375,-0.462638,0.000000,0.124211,0.160000,4,20,19,4,0
709,-47.015069,-0.010402,-0.021639,-0.026572,-0.652113,0.000000,0.125582,0.246000,3,28,15,3,0
710,-11.674059,-0.045180,-0.297034,-0.030485,-0.251134,0.000000,0.145665,0.240000,4,32,16,4,0
711,-50.981926,-0.276236,-0.133379,-0.025860,-0.639301,0.000000,0.111046,0.178000,3,22,15,2,1
712,-10.627196,-0.026520,-0.276504,-0.027909,-0.265748,0.000000,0.198405,0.302000,2,25,9,2,0
713,-4.253262,-0.066836,0.023283,-0.027684,-0.228946,0.000000,0.207170,0.278000,2,13,8,2,0
714,-31.425101,-0.144495,-0.018981,-0.029690,-0.685453,0.000000,0.173961,0.310000,3,12,9,2,0
715,-48.641586,-0.008384,0.078710,-0.029999,-0.738870,0.000000,0.144704,0.350000,4,21,12,3,0
716,-6.615000,-0.043715,0.164304,-0.029015,-0.350798,0.000000,0.145557,0.194000,3,10,13,3,0
717,-16.561603,-0.018303,-0.024922,-0.030297,-0.590292,0.000000,0.159183,0.278000,1,7,5,1,0
718,-26.395784,-0.067328,-0.025471,-0.023283,-0.540803,0.000000,0.172071,0.226000,1,8,4,1,0
719,-20.346098,-0.021283,-0.128761,-0.028264,-0.279373,0.000000,0.108752,0.200000,2,16,10,2,0
720,-37.050182,-0.036529,-0.015735,-0.027334,-0.919069,0.000000,0.135088,0.316000,1,9,4,1,0
721,-39.195529,-0.057192,-0.015951,-0.027013,-0.872966,0.000000,0.169679,0.334000,1,7,5,1,0
722,-14.246357,-0.140252,-0.159319,-0.025833,-0.349904,0.000000,0.142546,0.264000,2,20,8,1,0
723,-90.446310,-0.157029,0.250600,-0.022472,-1.259571,0.000000,0.106521,0.320000,2,35,4,1,0
724,-50.583765,-0.013866,-0.038957,-0.023648,-0.771181,0.000000,0.087919,0.160000,2,7,9,2,0
725,-7.260135,-0.286567,0.026219,-0.025809,-0.267172,0.000000,0.190484,0.272000,3,18,13,3,0
726,-19.147106,0.000000,0.145321,-0.031704,-0.315247,0.000000,0.114619,0.202000,3,25,11,2,0
727,-31.418837,-0.165985,0.287215,-0.023753,-0.657470,0.000000,0.127913,0.224000,3,23,13,2,0
728,-87.101008,-0.041472,0.133081,-0.023539,-1.106225,0.000000,0.101747,0.264000,3,14,15,3,0
729,-73.473694,-0.038615,-0.048906,-0.026672,-1.088695,0.000000,0.096278,0.278000,2,17,9,2,0
730,-55.977202,-0.102731,-0.031826,-0.023319,-0.842453,0.000000,0.134299,0.230000,2,7,6,1,0
731,-96.061591,-0.029557,-0.102561,-0.025639,-1.177358,0.000000,0.111697,0.278000,3,21,9,2,0
732,-7.570930,-0.000000,0.150017,-0.027724,-0.248830,-0.001796,0.110035,0.212000,2,14,14,2,1
733,-34.874171,-0.000391,-0.111977,-0.023153,-0.558422,0.000000,0.150768,0.214000,2,19,10,2,0
734,-12.731936,-0.043331,-0.056956,-0.024658,-0.397746,0.000000,0.125546,0.232000,2,14,7,1,0
